Var1,Freq,WhyDisc,SurveyName,Country,StartYear
"Not Married, Sexually Active",0,Don't Know,BDIR7RFL.DTA,Bangladesh,2017
All Former Users,0.106524344,Became Pregnant,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.41603462,Wanted To Become Pregnant,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.008289075,Husband Disapproved,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.107378437,Side Effects,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.003199531,"Access, Availability",BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.001965856,Wanted More Effective Method,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.006778141,Inconvenient To Use,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.196967462,"Infrequent Sex, Husband Away",BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.000349699,Cost,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.001925281,Fatalistic,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.100330752,"Difficult Pregnancy, Menopause",BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.034736253,Marital Dissolution,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.015520548,Other,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.01434262,Became Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.152435037,Became Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.02944412,Became Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.030786937,Became Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.053830151,Wanted To Become Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.432263051,Wanted To Become Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.728314782,Wanted To Become Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.133884165,Wanted To Become Pregnant,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.010302069,Husband Disapproved,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.008377861,Husband Disapproved,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.005951798,Husband Disapproved,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.009616471,Husband Disapproved,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.116214976,Side Effects,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.120701075,Side Effects,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.077368924,Side Effects,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.018707057,Side Effects,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.008665036,"Access, Availability",BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.003161902,"Access, Availability",BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0,"Access, Availability",BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0,"Access, Availability",BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.006488711,Wanted More Effective Method,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.001698568,Wanted More Effective Method,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0,Wanted More Effective Method,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0,Wanted More Effective Method,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.003027232,Inconvenient To Use,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.008682171,Inconvenient To Use,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.003122727,Inconvenient To Use,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.004942003,Inconvenient To Use,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.039630355,"Infrequent Sex, Husband Away",BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.255966691,"Infrequent Sex, Husband Away",BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.132205802,"Infrequent Sex, Husband Away",BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.088202772,"Infrequent Sex, Husband Away",BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0,Cost,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.000544122,Cost,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0,Cost,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0,Cost,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.007591198,Fatalistic,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.001404317,Fatalistic,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0,Fatalistic,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0,Fatalistic,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.675230539,"Difficult Pregnancy, Menopause",BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.008494472,"Difficult Pregnancy, Menopause",BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.016318037,"Difficult Pregnancy, Menopause",BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.021411706,"Difficult Pregnancy, Menopause",BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0,Marital Dissolution,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0,Marital Dissolution,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0.00727381,Marital Dissolution,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.639446135,Marital Dissolution,BDIR72FL.DTA,Bangladesh,2014
"Infecund, Menopausal",0.064677113,Other,BDIR72FL.DTA,Bangladesh,2014
"Married, Does Not Want Child within 2 Years",0.006270732,Other,BDIR72FL.DTA,Bangladesh,2014
"Married, Wants Child within 2 Years",0,Other,BDIR72FL.DTA,Bangladesh,2014
"Not Married, Sexually Active",0.053002755,Other,BDIR72FL.DTA,Bangladesh,2014
All Former Users,0.126360045,Became Pregnant,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.351067746,Wanted To Become Pregnant,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.005870853,Husband Disapproved,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.147756475,Side Effects,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.010921937,"Access, Availability",BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.00233084,Wanted More Effective Method,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.003397521,Inconvenient To Use,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.180888616,"Infrequent Sex, Husband Away",BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.001913453,Cost,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.001578318,Fatalistic,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.078655913,"Difficult Pregnancy, Menopause",BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.03387983,Marital Dissolution,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.006367527,Other,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.049010924,Missing,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.011800413,Became Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.178778714,Became Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.036214477,Became Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.035813403,Became Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.038420545,Wanted To Become Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.34554636,Wanted To Become Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.727998284,Wanted To Become Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.084590093,Wanted To Become Pregnant,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.005292826,Husband Disapproved,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.00530843,Husband Disapproved,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.009188491,Husband Disapproved,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.004609618,Husband Disapproved,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.193468418,Side Effects,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.167158489,Side Effects,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.057534635,Side Effects,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.086201379,Side Effects,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.003555859,"Access, Availability",BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.015837568,"Access, Availability",BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.001163376,"Access, Availability",BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0,"Access, Availability",BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.011376192,Wanted More Effective Method,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.001419043,Wanted More Effective Method,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0,Wanted More Effective Method,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0,Wanted More Effective Method,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.008531105,Inconvenient To Use,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.002519172,Inconvenient To Use,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0,Inconvenient To Use,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.010887685,Inconvenient To Use,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.039417107,"Infrequent Sex, Husband Away",BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.223300787,"Infrequent Sex, Husband Away",BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.115725072,"Infrequent Sex, Husband Away",BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.18031351,"Infrequent Sex, Husband Away",BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.005003522,Cost,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.001990519,Cost,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0,Cost,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0,Cost,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.000911055,Fatalistic,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.002254313,Fatalistic,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0,Fatalistic,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0,Fatalistic,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.574131388,"Difficult Pregnancy, Menopause",BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.009951913,"Difficult Pregnancy, Menopause",BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.004630589,"Difficult Pregnancy, Menopause",BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.005760763,"Difficult Pregnancy, Menopause",BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.003898685,Marital Dissolution,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.001965319,Marital Dissolution,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0,Marital Dissolution,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.494254183,Marital Dissolution,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.016093364,Other,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.003705706,Other,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.004409217,Other,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.019531441,Other,BDIR61FL.DTA,Bangladesh,2011
"Infecund, Menopausal",0.08809952,Missing,BDIR61FL.DTA,Bangladesh,2011
"Married, Does Not Want Child within 2 Years",0.040263665,Missing,BDIR61FL.DTA,Bangladesh,2011
"Married, Wants Child within 2 Years",0.043135859,Missing,BDIR61FL.DTA,Bangladesh,2011
"Not Married, Sexually Active",0.078037924,Missing,BDIR61FL.DTA,Bangladesh,2011
All Former Users,0.032060523,Became Pregnant,BJIR71FL.DTA,Benin,2017
All Former Users,0.461079808,Wanted To Become Pregnant,BJIR71FL.DTA,Benin,2017
All Former Users,0.043059987,Husband Disapproved,BJIR71FL.DTA,Benin,2017
All Former Users,0.16037418,Side Effects,BJIR71FL.DTA,Benin,2017
All Former Users,0.011180012,"Access, Availability",BJIR71FL.DTA,Benin,2017
All Former Users,0.036674184,Wanted More Effective Method,BJIR71FL.DTA,Benin,2017
All Former Users,0.031339479,Inconvenient To Use,BJIR71FL.DTA,Benin,2017
All Former Users,0.067213214,"Infrequent Sex, Husband Away",BJIR71FL.DTA,Benin,2017
All Former Users,0.008367286,Cost,BJIR71FL.DTA,Benin,2017
All Former Users,0.018793983,Fatalistic,BJIR71FL.DTA,Benin,2017
All Former Users,0.00928243,"Difficult Pregnancy, Menopause",BJIR71FL.DTA,Benin,2017
All Former Users,0.016281896,Marital Dissolution,BJIR71FL.DTA,Benin,2017
All Former Users,0.091655136,Other,BJIR71FL.DTA,Benin,2017
All Former Users,0.01263788,Don't Know,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0,Became Pregnant,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.046345683,Became Pregnant,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0,Became Pregnant,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.011674033,Became Pregnant,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.056888157,Became Pregnant,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.193054372,Wanted To Become Pregnant,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.451291575,Wanted To Become Pregnant,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.599775309,Wanted To Become Pregnant,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.207719887,Wanted To Become Pregnant,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.311668436,Wanted To Become Pregnant,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.058214771,Husband Disapproved,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.054451876,Husband Disapproved,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.024200568,Husband Disapproved,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.02823472,Husband Disapproved,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0,Husband Disapproved,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.180085155,Side Effects,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.164569766,Side Effects,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.108285625,Side Effects,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.260298897,Side Effects,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.253169205,Side Effects,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0,"Access, Availability",BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.006160289,"Access, Availability",BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.02951717,"Access, Availability",BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0,"Access, Availability",BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0,"Access, Availability",BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.101972587,Wanted More Effective Method,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.021247678,Wanted More Effective Method,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.070967116,Wanted More Effective Method,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0,Wanted More Effective Method,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.063531998,Wanted More Effective Method,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.026289193,Inconvenient To Use,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.037709325,Inconvenient To Use,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.016800909,Inconvenient To Use,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.026702551,Inconvenient To Use,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.032717109,Inconvenient To Use,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.115823384,"Infrequent Sex, Husband Away",BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.050586358,"Infrequent Sex, Husband Away",BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.063684721,"Infrequent Sex, Husband Away",BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.238581009,"Infrequent Sex, Husband Away",BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.074614788,"Infrequent Sex, Husband Away",BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.015096381,Cost,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.011299249,Cost,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.001915924,Cost,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.00803804,Cost,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0,Cost,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.014921554,Fatalistic,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.018656858,Fatalistic,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.011807834,Fatalistic,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.036907286,Fatalistic,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.038986889,Fatalistic,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.134542629,"Difficult Pregnancy, Menopause",BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.004566317,"Difficult Pregnancy, Menopause",BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.009703741,"Difficult Pregnancy, Menopause",BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause",BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.005282006,"Difficult Pregnancy, Menopause",BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.010573976,Marital Dissolution,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.012137249,Marital Dissolution,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.017642188,Marital Dissolution,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.04657958,Marital Dissolution,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.031845515,Marital Dissolution,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0.149425999,Other,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.106789859,Other,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.041035151,Other,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0.135263998,Other,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.073518712,Other,BJIR71FL.DTA,Benin,2017
"Infecund, Menopausal",0,Don't Know,BJIR71FL.DTA,Benin,2017
"Married, Does Not Want Child within 2 Years",0.014187917,Don't Know,BJIR71FL.DTA,Benin,2017
"Married, Wants Child within 2 Years",0.004663745,Don't Know,BJIR71FL.DTA,Benin,2017
"Not Married, Not Sexually Active",0,Don't Know,BJIR71FL.DTA,Benin,2017
"Not Married, Sexually Active",0.057777186,Don't Know,BJIR71FL.DTA,Benin,2017
All Former Users,0.070962006,Became Pregnant,BJIR61FL.DTA,Benin,2011
