Method,Var,Freq,SurveyName,Country,StartYear
Total,Told About Side Effects,0.758446255,SNIR7HFL.DTA,Senegal,2015
Total,Told What to Do About Side Effects,0.722622421,SNIR7HFL.DTA,Senegal,2015
Pill,Method Information Index,0.632534814,SNIR70FL.DTA,Senegal,2014
IUD,Method Information Index,0.724075488,SNIR70FL.DTA,Senegal,2014
Injections,Method Information Index,0.742304885,SNIR70FL.DTA,Senegal,2014
Female Sterilization,Method Information Index,0.062598631,SNIR70FL.DTA,Senegal,2014
Implant,Method Information Index,0.544201573,SNIR70FL.DTA,Senegal,2014
Pill,Told About Other Methods,0.88832041,SNIR70FL.DTA,Senegal,2014
IUD,Told About Other Methods,0.909947343,SNIR70FL.DTA,Senegal,2014
Injections,Told About Other Methods,0.879943302,SNIR70FL.DTA,Senegal,2014
Female Sterilization,Told About Other Methods,0.198372613,SNIR70FL.DTA,Senegal,2014
Implant,Told About Other Methods,0.783577778,SNIR70FL.DTA,Senegal,2014
Pill,Told About Side Effects,0.668569598,SNIR70FL.DTA,Senegal,2014
IUD,Told About Side Effects,0.737204001,SNIR70FL.DTA,Senegal,2014
Injections,Told About Side Effects,0.821440437,SNIR70FL.DTA,Senegal,2014
Female Sterilization,Told About Side Effects,0.062598631,SNIR70FL.DTA,Senegal,2014
Implant,Told About Side Effects,0.681453262,SNIR70FL.DTA,Senegal,2014
Pill,Told What to Do About Side Effects,0.641655177,SNIR70FL.DTA,Senegal,2014
IUD,Told What to Do About Side Effects,0.724075488,SNIR70FL.DTA,Senegal,2014
Injections,Told What to Do About Side Effects,0.790555252,SNIR70FL.DTA,Senegal,2014
Female Sterilization,Told What to Do About Side Effects,0.062598631,SNIR70FL.DTA,Senegal,2014
Implant,Told What to Do About Side Effects,0.63210987,SNIR70FL.DTA,Senegal,2014
Total,Method Information Index,0.647821049,SNIR70FL.DTA,Senegal,2014
Total,Told About Other Methods,0.84509433,SNIR70FL.DTA,Senegal,2014
Total,Told About Side Effects,0.726505219,SNIR70FL.DTA,Senegal,2014
Total,Told What to Do About Side Effects,0.693169738,SNIR70FL.DTA,Senegal,2014
Pill,Method Information Index,0.465864036,SNIR6DFL.DTA,Senegal,2012
IUD,Method Information Index,0.640843517,SNIR6DFL.DTA,Senegal,2012
Injections,Method Information Index,0.567556065,SNIR6DFL.DTA,Senegal,2012
Female Sterilization,Method Information Index,0.295427342,SNIR6DFL.DTA,Senegal,2012
Implant,Method Information Index,0.495456397,SNIR6DFL.DTA,Senegal,2012
Pill,Told About Other Methods,0.735003473,SNIR6DFL.DTA,Senegal,2012
IUD,Told About Other Methods,0.789138887,SNIR6DFL.DTA,Senegal,2012
Injections,Told About Other Methods,0.801910486,SNIR6DFL.DTA,Senegal,2012
Female Sterilization,Told About Other Methods,0.412511901,SNIR6DFL.DTA,Senegal,2012
Implant,Told About Other Methods,0.823724193,SNIR6DFL.DTA,Senegal,2012
Pill,Told About Side Effects,0.565975876,SNIR6DFL.DTA,Senegal,2012
IUD,Told About Side Effects,0.674539424,SNIR6DFL.DTA,Senegal,2012
Injections,Told About Side Effects,0.690451681,SNIR6DFL.DTA,Senegal,2012
Female Sterilization,Told About Side Effects,0.295427342,SNIR6DFL.DTA,Senegal,2012
Implant,Told About Side Effects,0.585710014,SNIR6DFL.DTA,Senegal,2012
Pill,Told What to Do About Side Effects,0.51610105,SNIR6DFL.DTA,Senegal,2012
IUD,Told What to Do About Side Effects,0.640843517,SNIR6DFL.DTA,Senegal,2012
Injections,Told What to Do About Side Effects,0.647872729,SNIR6DFL.DTA,Senegal,2012
Female Sterilization,Told What to Do About Side Effects,0.295427342,SNIR6DFL.DTA,Senegal,2012
Implant,Told What to Do About Side Effects,0.523307865,SNIR6DFL.DTA,Senegal,2012
Total,Method Information Index,0.518050218,SNIR6DFL.DTA,Senegal,2012
Total,Told About Other Methods,0.77288457,SNIR6DFL.DTA,Senegal,2012
Total,Told About Side Effects,0.619104918,SNIR6DFL.DTA,Senegal,2012
Total,Told What to Do About Side Effects,0.572174304,SNIR6DFL.DTA,Senegal,2012
Pill,Method Information Index,0.344209019,SNIR61FL.DTA,Senegal,2010
IUD,Method Information Index,0.481052296,SNIR61FL.DTA,Senegal,2010
Injections,Method Information Index,0.445423214,SNIR61FL.DTA,Senegal,2010
Female Sterilization,Method Information Index,0.308381864,SNIR61FL.DTA,Senegal,2010
Implant,Method Information Index,0.507962598,SNIR61FL.DTA,Senegal,2010
Pill,Told About Other Methods,0.714673839,SNIR61FL.DTA,Senegal,2010
IUD,Told About Other Methods,0.607149047,SNIR61FL.DTA,Senegal,2010
Injections,Told About Other Methods,0.807333797,SNIR61FL.DTA,Senegal,2010
Female Sterilization,Told About Other Methods,0.694169359,SNIR61FL.DTA,Senegal,2010
Implant,Told About Other Methods,0.873456905,SNIR61FL.DTA,Senegal,2010
Pill,Told About Side Effects,0.519003471,SNIR61FL.DTA,Senegal,2010
IUD,Told About Side Effects,0.685781392,SNIR61FL.DTA,Senegal,2010
Injections,Told About Side Effects,0.568352947,SNIR61FL.DTA,Senegal,2010
Female Sterilization,Told About Side Effects,0.702983131,SNIR61FL.DTA,Senegal,2010
Implant,Told About Side Effects,0.580169056,SNIR61FL.DTA,Senegal,2010
Pill,Told What to Do About Side Effects,0.407787244,SNIR61FL.DTA,Senegal,2010
IUD,Told What to Do About Side Effects,0.685781392,SNIR61FL.DTA,Senegal,2010
Injections,Told What to Do About Side Effects,0.496206664,SNIR61FL.DTA,Senegal,2010
Female Sterilization,Told What to Do About Side Effects,0.402335145,SNIR61FL.DTA,Senegal,2010
Implant,Told What to Do About Side Effects,0.553505969,SNIR61FL.DTA,Senegal,2010
Total,Method Information Index,0.415637239,SNIR61FL.DTA,Senegal,2010
Total,Told About Other Methods,0.770900595,SNIR61FL.DTA,Senegal,2010
Total,Told About Side Effects,0.559613316,SNIR61FL.DTA,Senegal,2010
Total,Told What to Do About Side Effects,0.477972796,SNIR61FL.DTA,Senegal,2010
Pill,Method Information Index,0.529791764,SLIR7AFL.DTA,Sierra Leone,2019
IUD,Method Information Index,0.891838872,SLIR7AFL.DTA,Sierra Leone,2019
Injections,Method Information Index,0.673137125,SLIR7AFL.DTA,Sierra Leone,2019
Female Sterilization,Method Information Index,0.563370384,SLIR7AFL.DTA,Sierra Leone,2019
Implant,Method Information Index,0.732384479,SLIR7AFL.DTA,Sierra Leone,2019
Pill,Told About Other Methods,0.702465315,SLIR7AFL.DTA,Sierra Leone,2019
IUD,Told About Other Methods,0.955360744,SLIR7AFL.DTA,Sierra Leone,2019
Injections,Told About Other Methods,0.817716928,SLIR7AFL.DTA,Sierra Leone,2019
Female Sterilization,Told About Other Methods,0.608144371,SLIR7AFL.DTA,Sierra Leone,2019
Implant,Told About Other Methods,0.87178835,SLIR7AFL.DTA,Sierra Leone,2019
Pill,Told About Side Effects,0.582995968,SLIR7AFL.DTA,Sierra Leone,2019
IUD,Told About Side Effects,0.936478128,SLIR7AFL.DTA,Sierra Leone,2019
Injections,Told About Side Effects,0.729353005,SLIR7AFL.DTA,Sierra Leone,2019
Female Sterilization,Told About Side Effects,0.690005127,SLIR7AFL.DTA,Sierra Leone,2019
Implant,Told About Side Effects,0.814706446,SLIR7AFL.DTA,Sierra Leone,2019
Pill,Told What to Do About Side Effects,0.562852865,SLIR7AFL.DTA,Sierra Leone,2019
IUD,Told What to Do About Side Effects,0.936478128,SLIR7AFL.DTA,Sierra Leone,2019
Injections,Told What to Do About Side Effects,0.703094508,SLIR7AFL.DTA,Sierra Leone,2019
Female Sterilization,Told What to Do About Side Effects,0.581512409,SLIR7AFL.DTA,Sierra Leone,2019
Implant,Told What to Do About Side Effects,0.78078151,SLIR7AFL.DTA,Sierra Leone,2019
Total,Method Information Index,0.671946399,SLIR7AFL.DTA,Sierra Leone,2019
Total,Told About Other Methods,0.816884724,SLIR7AFL.DTA,Sierra Leone,2019
Total,Told About Side Effects,0.737289512,SLIR7AFL.DTA,Sierra Leone,2019
Total,Told What to Do About Side Effects,0.709364126,SLIR7AFL.DTA,Sierra Leone,2019
Pill,Method Information Index,0.614387565,SLIR61FL.DTA,Sierra Leone,2013
IUD,Method Information Index,0.817554212,SLIR61FL.DTA,Sierra Leone,2013
Injections,Method Information Index,0.739370014,SLIR61FL.DTA,Sierra Leone,2013
Female Sterilization,Method Information Index,0.547704626,SLIR61FL.DTA,Sierra Leone,2013
Implant,Method Information Index,0.80737082,SLIR61FL.DTA,Sierra Leone,2013
Pill,Told About Other Methods,0.791246289,SLIR61FL.DTA,Sierra Leone,2013
IUD,Told About Other Methods,0.907857618,SLIR61FL.DTA,Sierra Leone,2013
Injections,Told About Other Methods,0.86537945,SLIR61FL.DTA,Sierra Leone,2013
Female Sterilization,Told About Other Methods,0.754133107,SLIR61FL.DTA,Sierra Leone,2013
Implant,Told About Other Methods,0.898538101,SLIR61FL.DTA,Sierra Leone,2013
Pill,Told About Side Effects,0.670329107,SLIR61FL.DTA,Sierra Leone,2013
IUD,Told About Side Effects,0.841838099,SLIR61FL.DTA,Sierra Leone,2013
Injections,Told About Side Effects,0.805164414,SLIR61FL.DTA,Sierra Leone,2013
Female Sterilization,Told About Side Effects,0.62187175,SLIR61FL.DTA,Sierra Leone,2013
Implant,Told About Side Effects,0.85299485,SLIR61FL.DTA,Sierra Leone,2013
Pill,Told What to Do About Side Effects,0.631393263,SLIR61FL.DTA,Sierra Leone,2013
IUD,Told What to Do About Side Effects,0.836329609,SLIR61FL.DTA,Sierra Leone,2013
Injections,Told What to Do About Side Effects,0.764822383,SLIR61FL.DTA,Sierra Leone,2013
Female Sterilization,Told What to Do About Side Effects,0.579383509,SLIR61FL.DTA,Sierra Leone,2013
Implant,Told What to Do About Side Effects,0.832779853,SLIR61FL.DTA,Sierra Leone,2013
Total,Method Information Index,0.718462379,SLIR61FL.DTA,Sierra Leone,2013
Total,Told About Other Methods,0.851389252,SLIR61FL.DTA,Sierra Leone,2013
Total,Told About Side Effects,0.777178009,SLIR61FL.DTA,Sierra Leone,2013
Total,Told What to Do About Side Effects,0.741625178,SLIR61FL.DTA,Sierra Leone,2013
Pill,Method Information Index,0.438352931,ZAIR71FL.DTA,South Africa,2016
IUD,Method Information Index,0.779547309,ZAIR71FL.DTA,South Africa,2016
Injections,Method Information Index,0.368560081,ZAIR71FL.DTA,South Africa,2016
Female Sterilization,Method Information Index,0.449292267,ZAIR71FL.DTA,South Africa,2016
Implant,Method Information Index,0.496063936,ZAIR71FL.DTA,South Africa,2016
Pill,Told About Other Methods,0.546874188,ZAIR71FL.DTA,South Africa,2016
IUD,Told About Other Methods,0.859727854,ZAIR71FL.DTA,South Africa,2016
Injections,Told About Other Methods,0.567692034,ZAIR71FL.DTA,South Africa,2016
Female Sterilization,Told About Other Methods,0.619790203,ZAIR71FL.DTA,South Africa,2016
Implant,Told About Other Methods,0.665522993,ZAIR71FL.DTA,South Africa,2016
Pill,Told About Side Effects,0.574478349,ZAIR71FL.DTA,South Africa,2016
IUD,Told About Side Effects,0.857071462,ZAIR71FL.DTA,South Africa,2016
Injections,Told About Side Effects,0.49254451,ZAIR71FL.DTA,South Africa,2016
Female Sterilization,Told About Side Effects,0.595945989,ZAIR71FL.DTA,South Africa,2016
Implant,Told About Side Effects,0.671087927,ZAIR71FL.DTA,South Africa,2016
Pill,Told What to Do About Side Effects,0.507478967,ZAIR71FL.DTA,South Africa,2016
IUD,Told What to Do About Side Effects,0.840241879,ZAIR71FL.DTA,South Africa,2016
Injections,Told What to Do About Side Effects,0.431449228,ZAIR71FL.DTA,South Africa,2016
Female Sterilization,Told What to Do About Side Effects,0.555647576,ZAIR71FL.DTA,South Africa,2016
Implant,Told What to Do About Side Effects,0.608061368,ZAIR71FL.DTA,South Africa,2016
Total,Method Information Index,0.403499452,ZAIR71FL.DTA,South Africa,2016
Total,Told About Other Methods,0.580090315,ZAIR71FL.DTA,South Africa,2016
Total,Told About Side Effects,0.535300797,ZAIR71FL.DTA,South Africa,2016
Total,Told What to Do About Side Effects,0.474760358,ZAIR71FL.DTA,South Africa,2016
Pill,Method Information Index,0.638410387,TJIR71FL.DTA,Tajikistan,2017
IUD,Method Information Index,0.694803663,TJIR71FL.DTA,Tajikistan,2017
Injections,Method Information Index,0.655628144,TJIR71FL.DTA,Tajikistan,2017
Female Sterilization,Method Information Index,0.487197747,TJIR71FL.DTA,Tajikistan,2017
Implant,Method Information Index,0.550302174,TJIR71FL.DTA,Tajikistan,2017
Pill,Told About Other Methods,0.777388128,TJIR71FL.DTA,Tajikistan,2017
IUD,Told About Other Methods,0.761213666,TJIR71FL.DTA,Tajikistan,2017
Injections,Told About Other Methods,0.82393437,TJIR71FL.DTA,Tajikistan,2017
Female Sterilization,Told About Other Methods,0.653105312,TJIR71FL.DTA,Tajikistan,2017
Implant,Told About Other Methods,0.768462251,TJIR71FL.DTA,Tajikistan,2017
Pill,Told About Side Effects,0.750030593,TJIR71FL.DTA,Tajikistan,2017
IUD,Told About Side Effects,0.841409698,TJIR71FL.DTA,Tajikistan,2017
Injections,Told About Side Effects,0.762335555,TJIR71FL.DTA,Tajikistan,2017
Female Sterilization,Told About Side Effects,0.585527061,TJIR71FL.DTA,Tajikistan,2017
Implant,Told About Side Effects,0.871341493,TJIR71FL.DTA,Tajikistan,2017
Pill,Told What to Do About Side Effects,0.665099745,TJIR71FL.DTA,Tajikistan,2017
IUD,Told What to Do About Side Effects,0.803010854,TJIR71FL.DTA,Tajikistan,2017
Injections,Told What to Do About Side Effects,0.724774912,TJIR71FL.DTA,Tajikistan,2017
Female Sterilization,Told What to Do About Side Effects,0.528413301,TJIR71FL.DTA,Tajikistan,2017
Implant,Told What to Do About Side Effects,0.781839923,TJIR71FL.DTA,Tajikistan,2017
Total,Method Information Index,0.678816054,TJIR71FL.DTA,Tajikistan,2017
Total,Told About Other Methods,0.764197449,TJIR71FL.DTA,Tajikistan,2017
Total,Told About Side Effects,0.818795412,TJIR71FL.DTA,Tajikistan,2017
Total,Told What to Do About Side Effects,0.774614882,TJIR71FL.DTA,Tajikistan,2017
Pill,Method Information Index,0.643942482,TJIR61FL.DTA,Tajikistan,2012
IUD,Method Information Index,0.627611213,TJIR61FL.DTA,Tajikistan,2012
Injections,Method Information Index,0.74944153,TJIR61FL.DTA,Tajikistan,2012
Female Sterilization,Method Information Index,0.408364646,TJIR61FL.DTA,Tajikistan,2012
Implant,Method Information Index,0.495652245,TJIR61FL.DTA,Tajikistan,2012
Pill,Told About Other Methods,0.752607482,TJIR61FL.DTA,Tajikistan,2012
IUD,Told About Other Methods,0.714531766,TJIR61FL.DTA,Tajikistan,2012
Injections,Told About Other Methods,0.85180108,TJIR61FL.DTA,Tajikistan,2012
Female Sterilization,Told About Other Methods,0.602503237,TJIR61FL.DTA,Tajikistan,2012
Implant,Told About Other Methods,0.495652245,TJIR61FL.DTA,Tajikistan,2012
Pill,Told About Side Effects,0.789119812,TJIR61FL.DTA,Tajikistan,2012
IUD,Told About Side Effects,0.825555528,TJIR61FL.DTA,Tajikistan,2012
Injections,Told About Side Effects,0.838538922,TJIR61FL.DTA,Tajikistan,2012
Female Sterilization,Told About Side Effects,0.887837927,TJIR61FL.DTA,Tajikistan,2012
Implant,Told About Side Effects,0.495652245,TJIR61FL.DTA,Tajikistan,2012
Pill,Told What to Do About Side Effects,0.728371221,TJIR61FL.DTA,Tajikistan,2012
IUD,Told What to Do About Side Effects,0.761857547,TJIR61FL.DTA,Tajikistan,2012
Injections,Told What to Do About Side Effects,0.79018737,TJIR61FL.DTA,Tajikistan,2012
Female Sterilization,Told What to Do About Side Effects,0.662767488,TJIR61FL.DTA,Tajikistan,2012
Implant,Told What to Do About Side Effects,0.495652245,TJIR61FL.DTA,Tajikistan,2012
Total,Method Information Index,0.635970878,TJIR61FL.DTA,Tajikistan,2012
Total,Told About Other Methods,0.729000933,TJIR61FL.DTA,Tajikistan,2012
Total,Told About Side Effects,0.822691454,TJIR61FL.DTA,Tajikistan,2012
Total,Told What to Do About Side Effects,0.75768203,TJIR61FL.DTA,Tajikistan,2012
Pill,Method Information Index,0.411858809,TZIR7BFL.DTA,Tanzania,2015
IUD,Method Information Index,0.679733703,TZIR7BFL.DTA,Tanzania,2015
Injections,Method Information Index,0.396296804,TZIR7BFL.DTA,Tanzania,2015
Female Sterilization,Method Information Index,0.366388023,TZIR7BFL.DTA,Tanzania,2015
Implant,Method Information Index,0.611861504,TZIR7BFL.DTA,Tanzania,2015
Pill,Told About Other Methods,0.687269095,TZIR7BFL.DTA,Tanzania,2015
IUD,Told About Other Methods,0.831628082,TZIR7BFL.DTA,Tanzania,2015
Injections,Told About Other Methods,0.728669319,TZIR7BFL.DTA,Tanzania,2015
Female Sterilization,Told About Other Methods,0.593791595,TZIR7BFL.DTA,Tanzania,2015
Implant,Told About Other Methods,0.82929274,TZIR7BFL.DTA,Tanzania,2015
Pill,Told About Side Effects,0.512651519,TZIR7BFL.DTA,Tanzania,2015
IUD,Told About Side Effects,0.806610282,TZIR7BFL.DTA,Tanzania,2015
Injections,Told About Side Effects,0.48236028,TZIR7BFL.DTA,Tanzania,2015
Female Sterilization,Told About Side Effects,0.534075796,TZIR7BFL.DTA,Tanzania,2015
Implant,Told About Side Effects,0.691692453,TZIR7BFL.DTA,Tanzania,2015
Pill,Told What to Do About Side Effects,0.45655476,TZIR7BFL.DTA,Tanzania,2015
IUD,Told What to Do About Side Effects,0.725484839,TZIR7BFL.DTA,Tanzania,2015
Injections,Told What to Do About Side Effects,0.434375,TZIR7BFL.DTA,Tanzania,2015
Female Sterilization,Told What to Do About Side Effects,0.48900439,TZIR7BFL.DTA,Tanzania,2015
Implant,Told What to Do About Side Effects,0.667054135,TZIR7BFL.DTA,Tanzania,2015
Total,Method Information Index,0.462334941,TZIR7BFL.DTA,Tanzania,2015
Total,Told About Other Methods,0.74071639,TZIR7BFL.DTA,Tanzania,2015
Total,Told About Side Effects,0.556014826,TZIR7BFL.DTA,Tanzania,2015
Total,Told What to Do About Side Effects,0.511930598,TZIR7BFL.DTA,Tanzania,2015
Pill,Method Information Index,0.548009855,TLIR71FL.DTA,Timor-Leste,2016
IUD,Method Information Index,0.502193793,TLIR71FL.DTA,Timor-Leste,2016
Injections,Method Information Index,0.425701441,TLIR71FL.DTA,Timor-Leste,2016
Female Sterilization,Method Information Index,0.412125482,TLIR71FL.DTA,Timor-Leste,2016
Implant,Method Information Index,0.521041984,TLIR71FL.DTA,Timor-Leste,2016
Pill,Told About Other Methods,0.759760495,TLIR71FL.DTA,Timor-Leste,2016
IUD,Told About Other Methods,0.834529346,TLIR71FL.DTA,Timor-Leste,2016
Injections,Told About Other Methods,0.682410758,TLIR71FL.DTA,Timor-Leste,2016
Female Sterilization,Told About Other Methods,0.607665579,TLIR71FL.DTA,Timor-Leste,2016
Implant,Told About Other Methods,0.742444827,TLIR71FL.DTA,Timor-Leste,2016
Pill,Told About Side Effects,0.605348472,TLIR71FL.DTA,Timor-Leste,2016
IUD,Told About Side Effects,0.579644082,TLIR71FL.DTA,Timor-Leste,2016
Injections,Told About Side Effects,0.546526936,TLIR71FL.DTA,Timor-Leste,2016
Female Sterilization,Told About Side Effects,0.744968901,TLIR71FL.DTA,Timor-Leste,2016
Implant,Told About Side Effects,0.608392781,TLIR71FL.DTA,Timor-Leste,2016
Pill,Told What to Do About Side Effects,0.573595505,TLIR71FL.DTA,Timor-Leste,2016
IUD,Told What to Do About Side Effects,0.54194979,TLIR71FL.DTA,Timor-Leste,2016
Injections,Told What to Do About Side Effects,0.497670457,TLIR71FL.DTA,Timor-Leste,2016
Female Sterilization,Told What to Do About Side Effects,0.632270439,TLIR71FL.DTA,Timor-Leste,2016
Implant,Told What to Do About Side Effects,0.558378805,TLIR71FL.DTA,Timor-Leste,2016
Total,Method Information Index,0.469153166,TLIR71FL.DTA,Timor-Leste,2016
Total,Told About Other Methods,0.715204048,TLIR71FL.DTA,Timor-Leste,2016
Total,Told About Side Effects,0.581099526,TLIR71FL.DTA,Timor-Leste,2016
Total,Told What to Do About Side Effects,0.531509905,TLIR71FL.DTA,Timor-Leste,2016
Pill,Method Information Index,0.448417169,TGIR61FL.DTA,Togo,2013
IUD,Method Information Index,0.71953164,TGIR61FL.DTA,Togo,2013
Injections,Method Information Index,0.689819941,TGIR61FL.DTA,Togo,2013
Female Sterilization,Method Information Index,0.275801244,TGIR61FL.DTA,Togo,2013
Implant,Method Information Index,0.797889079,TGIR61FL.DTA,Togo,2013
Pill,Told About Other Methods,0.654213124,TGIR61FL.DTA,Togo,2013
IUD,Told About Other Methods,0.905666502,TGIR61FL.DTA,Togo,2013
Injections,Told About Other Methods,0.845903295,TGIR61FL.DTA,Togo,2013
Female Sterilization,Told About Other Methods,0.406036178,TGIR61FL.DTA,Togo,2013
Implant,Told About Other Methods,0.908653743,TGIR61FL.DTA,Togo,2013
Pill,Told About Side Effects,0.559440152,TGIR61FL.DTA,Togo,2013
IUD,Told About Side Effects,0.776785629,TGIR61FL.DTA,Togo,2013
Injections,Told About Side Effects,0.81367855,TGIR61FL.DTA,Togo,2013
Female Sterilization,Told About Side Effects,0.440852621,TGIR61FL.DTA,Togo,2013
Implant,Told About Side Effects,0.873516444,TGIR61FL.DTA,Togo,2013
Pill,Told What to Do About Side Effects,0.508630055,TGIR61FL.DTA,Togo,2013
IUD,Told What to Do About Side Effects,0.756216396,TGIR61FL.DTA,Togo,2013
Injections,Told What to Do About Side Effects,0.744329497,TGIR61FL.DTA,Togo,2013
Female Sterilization,Told What to Do About Side Effects,0.275801244,TGIR61FL.DTA,Togo,2013
Implant,Told What to Do About Side Effects,0.847486994,TGIR61FL.DTA,Togo,2013
Total,Method Information Index,0.676729146,TGIR61FL.DTA,Togo,2013
Total,Told About Other Methods,0.828375013,TGIR61FL.DTA,Togo,2013
Total,Told About Side Effects,0.780634683,TGIR61FL.DTA,Togo,2013
Total,Told What to Do About Side Effects,0.728614375,TGIR61FL.DTA,Togo,2013
Pill,Method Information Index,0.382652498,UGIR7BFL.DTA,Uganda,2016
IUD,Method Information Index,0.5785173,UGIR7BFL.DTA,Uganda,2016
Injections,Method Information Index,0.434270675,UGIR7BFL.DTA,Uganda,2016
Female Sterilization,Method Information Index,0.413266893,UGIR7BFL.DTA,Uganda,2016
Implant,Method Information Index,0.625166738,UGIR7BFL.DTA,Uganda,2016
Pill,Told About Other Methods,0.57717197,UGIR7BFL.DTA,Uganda,2016
IUD,Told About Other Methods,0.815750933,UGIR7BFL.DTA,Uganda,2016
Injections,Told About Other Methods,0.636566225,UGIR7BFL.DTA,Uganda,2016
Female Sterilization,Told About Other Methods,0.652589649,UGIR7BFL.DTA,Uganda,2016
Implant,Told About Other Methods,0.807180243,UGIR7BFL.DTA,Uganda,2016
Pill,Told About Side Effects,0.487585913,UGIR7BFL.DTA,Uganda,2016
IUD,Told About Side Effects,0.717874954,UGIR7BFL.DTA,Uganda,2016
Injections,Told About Side Effects,0.577473667,UGIR7BFL.DTA,Uganda,2016
Female Sterilization,Told About Side Effects,0.594909029,UGIR7BFL.DTA,Uganda,2016
Implant,Told About Side Effects,0.727529104,UGIR7BFL.DTA,Uganda,2016
Pill,Told What to Do About Side Effects,0.419442143,UGIR7BFL.DTA,Uganda,2016
IUD,Told What to Do About Side Effects,0.630104185,UGIR7BFL.DTA,Uganda,2016
Injections,Told What to Do About Side Effects,0.49283176,UGIR7BFL.DTA,Uganda,2016
Female Sterilization,Told What to Do About Side Effects,0.509264108,UGIR7BFL.DTA,Uganda,2016
Implant,Told What to Do About Side Effects,0.675394015,UGIR7BFL.DTA,Uganda,2016
Total,Method Information Index,0.477692128,UGIR7BFL.DTA,Uganda,2016
Total,Told About Other Methods,0.679636821,UGIR7BFL.DTA,Uganda,2016
Total,Told About Side Effects,0.611613576,UGIR7BFL.DTA,Uganda,2016
Total,Told What to Do About Side Effects,0.534774913,UGIR7BFL.DTA,Uganda,2016
Pill,Method Information Index,0.422765902,UGIR60FL.DTA,Uganda,2011
IUD,Method Information Index,0.660344166,UGIR60FL.DTA,Uganda,2011
Injections,Method Information Index,0.364291252,UGIR60FL.DTA,Uganda,2011
Female Sterilization,Method Information Index,0.259097566,UGIR60FL.DTA,Uganda,2011
Implant,Method Information Index,0.650822005,UGIR60FL.DTA,Uganda,2011
Pill,Told About Other Methods,0.688314124,UGIR60FL.DTA,Uganda,2011
IUD,Told About Other Methods,0.939075766,UGIR60FL.DTA,Uganda,2011
Injections,Told About Other Methods,0.539248092,UGIR60FL.DTA,Uganda,2011
Female Sterilization,Told About Other Methods,0.526597519,UGIR60FL.DTA,Uganda,2011
Implant,Told About Other Methods,0.794653881,UGIR60FL.DTA,Uganda,2011
Pill,Told About Side Effects,0.551834051,UGIR60FL.DTA,Uganda,2011
IUD,Told About Side Effects,0.714526197,UGIR60FL.DTA,Uganda,2011
Injections,Told About Side Effects,0.521178962,UGIR60FL.DTA,Uganda,2011
Female Sterilization,Told About Side Effects,0.482038539,UGIR60FL.DTA,Uganda,2011
Implant,Told About Side Effects,0.810888131,UGIR60FL.DTA,Uganda,2011
Pill,Told What to Do About Side Effects,0.473670254,UGIR60FL.DTA,Uganda,2011
IUD,Told What to Do About Side Effects,0.689422202,UGIR60FL.DTA,Uganda,2011
Injections,Told What to Do About Side Effects,0.456419497,UGIR60FL.DTA,Uganda,2011
Female Sterilization,Told What to Do About Side Effects,0.362102408,UGIR60FL.DTA,Uganda,2011
Implant,Told What to Do About Side Effects,0.78426196,UGIR60FL.DTA,Uganda,2011
Total,Method Information Index,0.404674014,UGIR60FL.DTA,Uganda,2011
Total,Told About Other Methods,0.597566515,UGIR60FL.DTA,Uganda,2011
Total,Told About Side Effects,0.56145083,UGIR60FL.DTA,Uganda,2011
Total,Told What to Do About Side Effects,0.495985395,UGIR60FL.DTA,Uganda,2011
Pill,Method Information Index,0.647852859,ZMIR71FL.DTA,Zambia,2018
IUD,Method Information Index,0.715465621,ZMIR71FL.DTA,Zambia,2018
Injections,Method Information Index,0.673977656,ZMIR71FL.DTA,Zambia,2018
Female Sterilization,Method Information Index,0.616462315,ZMIR71FL.DTA,Zambia,2018
Implant,Method Information Index,0.764238227,ZMIR71FL.DTA,Zambia,2018
Pill,Told About Other Methods,0.764852695,ZMIR71FL.DTA,Zambia,2018
IUD,Told About Other Methods,0.826613446,ZMIR71FL.DTA,Zambia,2018
Injections,Told About Other Methods,0.800607341,ZMIR71FL.DTA,Zambia,2018
Female Sterilization,Told About Other Methods,0.722527024,ZMIR71FL.DTA,Zambia,2018
Implant,Told About Other Methods,0.857317,ZMIR71FL.DTA,Zambia,2018
Pill,Told About Side Effects,0.721099074,ZMIR71FL.DTA,Zambia,2018
IUD,Told About Side Effects,0.932574293,ZMIR71FL.DTA,Zambia,2018
Injections,Told About Side Effects,0.763396281,ZMIR71FL.DTA,Zambia,2018
Female Sterilization,Told About Side Effects,0.726562273,ZMIR71FL.DTA,Zambia,2018
Implant,Told About Side Effects,0.856104856,ZMIR71FL.DTA,Zambia,2018
Pill,Told What to Do About Side Effects,0.677349928,ZMIR71FL.DTA,Zambia,2018
IUD,Told What to Do About Side Effects,0.747615612,ZMIR71FL.DTA,Zambia,2018
Injections,Told What to Do About Side Effects,0.723954259,ZMIR71FL.DTA,Zambia,2018
Female Sterilization,Told What to Do About Side Effects,0.684356714,ZMIR71FL.DTA,Zambia,2018
Implant,Told What to Do About Side Effects,0.828696171,ZMIR71FL.DTA,Zambia,2018
Total,Method Information Index,0.688061606,ZMIR71FL.DTA,Zambia,2018
Total,Told About Other Methods,0.803242524,ZMIR71FL.DTA,Zambia,2018
Total,Told About Side Effects,0.777331654,ZMIR71FL.DTA,Zambia,2018
Total,Told What to Do About Side Effects,0.737929501,ZMIR71FL.DTA,Zambia,2018
